Boat,Category,Club,Courses_Nat,Division,Name,Num_Courses,Points,Points_Club,Rank,Scratch,Year
C1H,S,Canoe Kayak Pontarlier,"
			1370		","
			658		","
			1967		"
C1H,S,Canoe Kayak Club De Mehun,"
			2		",niveau,Collin Pouradier,"
			4		","
			602.58		",257,"
			1371		","
			308		","
			1999		"
K1H,S,Ass. Estienne Canoe Kayak,"
			2		",niveau,Simon Labet,"
			4		","
			605.96		",267,"
			1372		","
			659		","
			2002		"
K1H,S,S.n.o.s. C.k. St Nazaire,"
			2		",niveau,Tanguy Odot,"
			4		","
			610.29		",266,"
			1373		","
			660		","
			2002		"
C1H,S,Muret Olympique C.k.,"
			2		",niveau,Florian Malaval,"
			4		","
			627.67		",255,"
			1374		","
			309		","
			2005		"
C1H,V2,Cesson Sevigne Canoe Kayak Les Poissons Volants,"
			2		",niveau,Medhi Deguil,"
			4		","
			628.51		",253,"
			1375		","
			310		","
			1982		"
C1H,V3,Foix Canoe Kayak Eau Vive,"
			2		",niveau,Willy Magnaval,"
			4		","
			634.26		",250,"
			1376		","
			311		","
			1975		"
K1H,S,Canoe Kayak Club Brionne,"
			2		",niveau,Leo Tellier,"
			4		","
			638.23		",265,"
			1377		","
			661		","
			2003		"
C1H,S,Canoe Kayak Haute Isere,"
			2		",niveau,Thibaud Chovin,"
			4		","
			641.18		",248,"
			1378		","
			312		","
			2003		"
K1H,V1,Pagaie Orleans Metropole,"
			2		",niveau,Childeric Thoreau,"
			4		","
			643.52		",264,"
			1379		","
			662		","
			1986		"
K1D,M,Niagara Canoe Kayak Club,"
			2		",niveau,Lily Biso,"
			4		","
			646.37		",183,"
			1380		","
			234		","
			2010		"
K1H,V3,Herouville Caen Canoë Kayak,"
			2		",niveau,Franck Cahagne,"
			4		","
			649.28		",263,"
			1381		","
			663		","
			1978		"
K1D,S,Club Canoe Kayak Vienne,"
			2		",niveau,Sidonie Duterage,"
			4		","
			661.97		",180,"
			1382		","
			235		","
			2005		"
C1H,C,Cesson Sevigne Canoe Kayak Les Poissons Volants,"
			2		",niveau,Basile Soyer,"
			4		","
			670.8		",305,"
			1383		","
			313		","
			2008		"
K1H,M,Niagara Canoe Kayak Club,"
			2		",niveau,Tilio Le Ray,"
			4		","
			674.15		",262,"
			1384		","
			664		","
			2010		"
C1D,S,Canoe Kayak Du Pays De Broceliande,"
			2		",niveau,Noemie Herpin,"
			4		","
			676.02		",232,"
			1385		","
			121		","
			2004		"
C1H,V1,Reims Olympique C.k.,"
			2		",niveau,Thomas Argenson,"
			4		","
			676.29		",243,"
			1386		","
			314		","
			1985		"
K1H,S,Canoe Kayak Haute Isere,"
			2		",niveau,Thibaud Chovin,"
			4		","
			677.64		",260,"
			1387		","
			665		","
			2003		"
K1H,C,Club De Canoe-kayak Des Ecrins,"
			2		",niveau,Yohen Baents,"
			4		","
			678.43		",319,"
			1388		","
			666		","
			2008		"
C1H,V3,Aixe Canoe Kayak,"
			2		",niveau,Stephane Borde,"
			4		","
			678.56		",240,"
			1389		","
			315		","
			1979		"
K1H,S,Canoe Kayak Pontarlier,"
			2		",niveau,EstÉban Esposito,"
			4		","
			684.18		",258,"
			1390		","
			667		","
			2004		"
K1H,C,Canoe Kayak Club France,"
			2		",niveau,Antonin Trotta,"
			4		","
			684.58		",317,"
			1391		","
			668		","
			2009		"
K1D,C,Les Castors Rislois Ck Pont-audemer,"
			2		",niveau,Maelle Tapon,"
			4		","
			685.18		",236,"
			1392		","
			236		","
			2008		"
K1H,V5,Canoe Kayak Clisson,"
			2		",niveau,Philippe Rocher,"
			4		","
			685.76		",256,"
			1393		","
			669		","
			1957		"
K1H,C,Club Loisirs Pop. Lochrist,"
			2		",niveau,Moulay-elias Taoufik,"
			4		","
			699.35		",315,"
			1394		","
			670		","
			2008		"
K1D,S,Chateauneuf Pagaie Aventure,"
			2		",niveau,Lindsay Frenot,"
			4		","
			703.55		",173,"
			1395		","
			237		","
			2004		"
K1D,S,Les Alligators - Landerneau,"
			2		",niveau,Aurelie Hall,"
			4		","
			705.66		",169,"
			1396		","
			238		","
			2005		"
C1H,V5,C.k. Mortagne Sur Sevre,"
			2		",niveau,Laurent Chiron,"
			4		","
			707.6		",238,"
			1397		","
			316		","
			1963		"
C1H,S,Picquigny Vieille Somme,"
			2		",niveau,Robin Dheilly,"
			4		","
			713.29		",236,"
			1398		","
			317		","
			1996		"
C1H,S,Kayak Club De Metz,"
			2		",niveau,Lionel Borde,"
			4		","
			719.01		",233,"
			1399		","
			318		","
			1996		"
K1D,S,Grenoble Alpes Canoe Kayak,"
			2		",niveau,Juliette Piot,"
			4		","
			729.74		",166,"
			1400		","
			239		","
			1990		"
C2H,V2,Canoe Kayak Val De Risle,"
			2		",niveau,Guillaume Doutreix,"
			4		","
			731.81		",378,"
			1401		","
			29		","
			1980		"
C1H,J,Herouville Caen Canoë Kayak,"
			2		",niveau,Guillaume Cahagne,"
			4		","
			732.12		",291,"
			1402		","
			319		","
			2006		"
K1H,S,Canoe Kayak Jarnac Sports,"
			2		",niveau,Vincent Tisseron,"
			4		","
			738.05		",254,"
			1403		","
			671		","
			2004		"
K1H,V3,Picquigny Vieille Somme,"
			2		",niveau,Johann Beldame,"
			4		","
			742.22		",253,"
			1404		","
			672		","
			1975		"
K1H,S,Kayak Club De Metz,"
			2		",niveau,Alexandre Perlmutter,"
			4		","
			746.32		",252,"
			1405		","
			673		","
			1997		"
K1H,C,Fos Canoe Kayak,"
			2		",niveau,Valentin Douyeau,"
			4		","
			747.16		",310,"
			1406		","
			674		","
			2008		"
K1H,J,Ascpa C.k. Strasbourg,"
			2		",niveau,Maxence Principaud,"
			4		","
			749.28		",309,"
			1407		","
			675		","
			2007		"
C2H,S,Chambery Le Bourget Canoe Kayak,"
			2		",niveau,Nicolas Detheve,"
			4		","
			758.24		",356,"
			1408		","
			30		","
			2007		"
C2H,S,C.k.c. De L'ill Selestat,"
			2		",niveau,Jean-baptiste Wolff,"
			4		","
			760.81		",334,"
			1409		","
			31		","
			2002		"
C1H,S,S.n.o.s. C.k. St Nazaire,"
			2		",niveau,Tanguy Odot,"
			4		","
			761.43		",228,"
			1410		","
			320		","
			2002		"
C1H,J,Canoe Kayak Jarnac Sports,"
			2		",niveau,Paul De Sutter,"
			4		","
			776.16		",286,"
			1411		","
			321		","
			2007		"
C1D,S,Canoe Kayak Club France,"
			2		",niveau,Alina Rassel,"
			4		","
			787.63		",225,"
			1412		","
			122		","
			1996		"
C2H,S,Fjep Bazancourt,"
			2		",niveau,Axel Guilleret,"
			4		","
			790.51		",312,"
			1413		","
			32		","
			1998		"
K1D,C,Canoe Kayak Jarnac Sports,"
			2		",niveau,Louna Chaumonnot,"
			4		","
			791.15		",222,"
			1414		","
			240		","
			2008		"
K1H,J,Bac Ck Sevres Issy,"
			2		",niveau,Thomas Ciekala,"
			4		","
			794.57		",308,"
			1415		","
			676		","
			2007		"
K1H,S,Canoe Kayak Club Brionne,"
			2		",niveau,Quentin Samson,"
			4		","
			798.91		",247,"
			1416		","
			677		","
			2005		"
K1H,M,S.n.o.s. C.k. St Nazaire,"
			2		",niveau,Evan Odot,"
			4		","
			807.59		",246,"
			1417		","
			678		","
			2010		"
C1H,J,Canoe Kayak Club Brionne,"
			2		",niveau,Max Boivin,"
			4		","
			807.89		",284,"
			1418		","
			322		","
			2006		"
C1H,J,Club Canoe Kayak L'islois,"
			2		",niveau,Victor Silanus,"
			4		","
			810.66		",281,"
			1419		","
			323		","
			2007		"
K1H,J,Bac Ck Sevres Issy,"
			2		",niveau,Benjamin Conand,"
			4		","
			822.56		",305,"
			1420		","
			679		","
			2007		"
K1H,C,S.n.o.s. C.k. St Nazaire,"
			2		",niveau,Marin Segaud,"
			4		","
			823.48		",304,"
			1421		","
			680		","
			2009		"
C1D,C,Etoile Amou Canoe Kayak,"
			2		",niveau,Candice Tuquoy Gonzalez,"
			4		","
			826.63		",279,"
			1422		","
			123		","
			2008		"
C1H,J,Canoe Kayak Toulousain,"
			2		",niveau,Gaspard Pichonneau-dahlem,"
			4		","
			828.86		",279,"
			1423		","
			324		","
			2006		"
K1H,J,Eyrieux Canoe Kayak,"
			2		",niveau,Camille Blache,"
			4		","
			833.19		",303,"
			1424		","
			681		","
			2007		"
K1H,M,Ckc Vallee De L'ain,"
			2		",niveau,Jules Pomi,"
			4		","
			837.36		",242,"
			1425		","
			682		","
			2010		"
K1H,C,Club De Canoe Kayak Durance Luberon,"
			2		",niveau,Arthur Baudesson,"
			4		","
			837.5		",300,"
			1426		","
			683		","
			2008		"
K1H,V1,Kayak Club De Rennes,"
			2		",niveau,Simon Beguinel,"
			4		","
			856.85		",239,"
			1427		","
			684		","
			1988		"
C1D,C,Canoe Kayak Montreuil,"
			2		",niveau,Louann Demanet,"
			4		","
			866.1		",272,"
			1428		","
			124		","
			2008		"
K1H,V2,Club De Canoe Kayak Durance Luberon,"
			2		",niveau,Fabrice Baudesson,"
			4		","
			869.14		",238,"
			1429		","
			685		","
			1983		"
C1H,C,Angouleme Canoe Kayak,"
			2		",niveau,Mika Morel,"
			4		","
			873.4		",276,"
			1430		","
			325		","
			2008		"
K1H,V5,Red Star Club Champigny,"
			2		",niveau,Jacques Nardeau,"
			4		","
			876.85		",237,"
			1431		","
			686		","
			1956		"
C1D,C,Les Castors Rislois Ck Pont-audemer,"
			2		",niveau,Maelle Tapon,"
			4		","
			877.69		",266,"
			1432		","
			125		","
			2008		"
K1H,S,Canoe Kayak Club St Victurnien,"
			2		",niveau,Natan Bignaud,"
			4		","
			881.31		",236,"
			1433		","
			687		","
			2003		"
K1H,V2,Club Mjc St Brieuc C.k.,"
			2		",niveau,Benoit Ricard,"
			4		","
			882.98		",235,"
			1434		","
			688		","
			1983		"
K1D,J,Bac Ck Sevres Issy,"
			2		",niveau,Carole Huiban-descoffre,"
			4		","
			885.85		",219,"
			1435		","
			241		","
			2007		"
K1H,V4,Club Nautique De La Platiere,"
			2		",niveau,Sylvain Debreuil,"
			4		","
			889.24		",234,"
			1436		","
			689		","
			1971		"
K1D,V3,Red Star Club Champigny,"
			2		",niveau,Sandrine Arnal,"
			4		","
			891.5		",155,"
			1437		","
			242		","
			1976		"
K1D,S,Eau Vive Embrun,"
			2		",niveau,Marie Fortin,"
			4		","
			903.71		",152,"
			1438		","
			243		","
			1995		"
K1H,C,Canoe Kayak Jarnac Sports,"
			2		",niveau,Joseph Lorrain,"
			4		","
			906.03		",293,"
			1439		","
			690		","
			2008		"
C1D,C,Foyer Loisirs Manslois,"
			2		",niveau,Marilou Morillon,"
			4		","
			906.16		",260,"
			1440		","
			126		","
			2008		"
C2D,J,Pau Canoe-kayak Club Universitaire,"
			2		",niveau,Ester Narduzzi,"
			4		","
			907.37		",461,"
			1441		","
			7		","
			2006		"
K1D,J,Club Nautique De La Platiere,"
			2		",niveau,Lena Gallo,"
			4		","
			915.28		",208,"
			1442		","
			244		","
			2007		"
K1H,J,Canoe Kayak De Vertou,"
			2		",niveau,Arthur Gautier Jean,"
			4		","
			918.8		",292,"
			1443		","
			691		","
			2006		"
K1H,J,Orthez Nautique C.k.,"
			2		",niveau,Argann Picot,"
			4		","
			919.49		",290,"
			1444		","
			692		","
			2007		"
K1D,V5,Les Castors Rislois Ck Pont-audemer,"
			2		",niveau,Catherine Boulan,"
			4		","
			924.94		",145,"
			1445		","
			245		","
			1965		"
K1H,J,Hermes Canoe Kayak,"
			2		",niveau,Ewann Peltier,"
			4		","
			925.22		",289,"
			1446		","
			693		","
			2007		"
C1H,V4,C.k. Pont De Roide,"
			2		",niveau,Christophe Billaud,"
			4		","
			925.81		",214,"
			1447		","
			326		","
			1971		"
K1H,S,Pagaie Orleans Metropole,"
			2		",niveau,Jerome Proux,"
			4		","
			928.94		",228,"
			1448		","
			694		","
			2005		"
K1H,M,C.k.c. De L'ill Selestat,"
			2		",niveau,Octave Molina,"
			4		","
			936.89		",227,"
			1449		","
			695		","
			2010		"
K1H,V5,Plein Air Et Nautisme Ck Villersexel,"
			2		",niveau,Jean Guyot,"
			4		","
			940.34		",226,"
			1450		","
			696		","
			1952		"
C1H,C,Canoe Kayak Aturin,"
			2		",niveau,Abel Hermann,"
			4		","
			942.16		",271,"
			1451		","
			327		","
			2008		"
K1H,C,Plumeliau Canoe Kayak ,"
			2		",niveau,Zadig Preney,"
			4		","
			942.5		",285,"
			1452		","
			697		","
			2009		"
C2H,J,Red Star Club Champigny,"
			2		",niveau,Gaspard Vincent,"
			4		","
			963.62		",350,"
			1453		","
			33		","
			2007		"
C2H,J,Canoe Kayak Club France,"
			2		",niveau,Matheo Senechault,"
			4		","
			970.34		",327,"
			1454		","
			34		","
			2007		"
K1H,V5,Torcy Canoe Kayak,"
			2		",niveau,Marc-olivier Dufour,"
			4		","
			976.39		",224,"
			1455		","
			698		","
			1964		"
K1H,C,Pau Canoe-kayak Club Universitaire,"
			2		",niveau,Basile Soulier,"
			4		","
			977.82		",283,"
			1456		","
			699		","
			2009		"
K1D,M,Eaux Vives Oyonnax C.k.,"
			2		",niveau,Morgane Liorey,"
			4		","
			977.86		",141,"
			1457		","
			246		","
			2010		"
C1D,V4,Club Sportif Beaumontais Canoe Kayak,"
			2		",niveau,Delphine Brunet,"
			4		","
			980.6		",193,"
			1458		","
			127		","
			1970		"
C1H,C,C.k.c. Guingampais,"
			2		",niveau,Alexis Moello,"
			4		","
			983.96		",269,"
			1459		","
			328		","
			2008		"
K1H,J,Canoe Kayak Jarnac Sports,"
			2		",niveau,Paul De Sutter,"
			4		","
			984.11		",282,"
			1460		","
			700		","
			2007		"
K1H,S,Canoe Kayak Club St Victurnien,"
			2		",niveau,Elouen Petit,"
			4		","
			988.27		",220,"
			1461		","
			701		","
			2005		"
C1H,V1,Picquigny Vieille Somme,"
			2		",niveau,Vincent Charlet,"
			4		","
			1010.62		",207,"
			1462		","
			329		","
			1985		"
C2H,C,Pont D'ouilly Loisirs,"
			2		",niveau,Jules Lecoeur,"
			4		","
			1021.55		",305,"
			1463		","
			35		","
			2009		"
K1H,S,Canoe Kayak Club Senonais,"
			2		",niveau,Othis Dabin,"
			4		","
			1045.51		",219,"
			1464		","
			702		","
			2004		"
K1H,S,C.k. Pont De Roide,"
			2		",niveau,Dyclan Plessis,"
			4		","
			1048.45		",218,"
			1465		","
			703		","
			2000		"
C1D,J,Chateauneuf Pagaie Aventure,"
			2		",niveau,Serena Guibane,"
			4		","
			1055.34		",247,"
			1466		","
			128		","
			2006		"
K1H,S,Bac Ck Sevres Issy,"
			2		",niveau,Victor Perrot,"
			4		","
			1058.32		",217,"
			1467		","
			704		","
			1990		"
K1H,C,Club Canoe Kayak De La Boulogne-rocheserviere,"
			2		",niveau,Eluan Michineau,"
			4		","
			1063.27		",276,"
			1468		","
			705		","
			2008		"
C1D,S,Canoe Kayak Club Therain,"
			2		",niveau,Celya Foucard,"
			4		","
			1066.75		",180,"
			1469		","
			129		","
			2004		"
C1H,C,Club Nautique Aubois,"
			2		",niveau,Luc Gardan,"
			4		","
			1073.08		",264,"
			1470		","
			330		","
			2008		"
K1H,M,Amicale Laique Pontouvre,"
			2		",niveau,Eliot Comte,"
			4		","
			1082.13		",215,"
			1471		","
			706		","
			2010		"
C1D,C,C.k.c. De L'ill Selestat,"
			2		",niveau,Lyna Lozano,"
			4		","
			1087.14		",234,"
			1472		","
			130		","
			2009		"
K1H,S,Herouville Caen Canoë Kayak,"
			2		",niveau,Hugo Lebouteiller,"
			4		","
			1089.38		",214,"
			1473		","
			707		","
			2003		"
K1H,C,Orthez Nautique C.k.,"
			2		",niveau,Eliot Labourdette,"
			4		","
			1098.4		",273,"
			1474		","
			708		","
			2008		"
K1H,S,Canoe Kayak De Vertou,"
			2		",niveau,Gael Cailler,"
			4		","
			1113.61		",211,"
			1475		","
			709		","
			1991		"
C1H,C,V.p.a. Pont D'arc,"
			2		",niveau,Lucas Martel,"
			4		","
			1118.67		",262,"
			1476		","
			331		","
			2008		"
C1H,S,Union Sportive Charitoise,"
			2		",niveau,Matis Hernu,"
			4		","
			1125.73		",199,"
			1477		","
			332		","
			2005		"
K1H,J,Canoe Kayak Du Pays De Broceliande,"
			2		",niveau,Guewen Chapon,"
			4		","
			1130.04		",270,"
			1478		","
			710		","
			2007		"
K1H,J,Canoe Kayak Jarnac Sports,"
			2		",niveau,Clement Vaudon,"
			4		","
			1140.69		",269,"
			1479		","
			711		","
			2007		"
C1H,S,Picquigny Vieille Somme,"
			2		",niveau,Matteo Varlet,"
			4		","
			1144.11		",197,"
			1480		","
			333		","
			2005		"
K1H,V3,Angouleme Canoe Kayak,"
			2		",niveau,Boris Le Jolly,"
			4		","
			1155.39		",208,"
			1481		","
			712		","
			1978		"
K1H,C,U.s.c. Nay Canoe Kayak,"
			2		",niveau,Nolan Brevet,"
			4		","
			1163.94		",267,"
			1482		","
			713		","
			2009		"
K1D,J,Club Nautique De La Platiere,"
			2		",niveau,Diane Ponard,"
			4		","
			1186.67		",198,"
			1483		","
			247		","
			2007		"
C2M,C,Les Castors Rislois Ck Pont-audemer,"
			2		",niveau,Maelle Tapon,"
			4		","
			1186.71		",341,"
			1484		","
			19		","
			2008		"
K1H,C,Canoe Club Du Lie,"
			2		",niveau,Kerrian Lhermine,"
			4		","
			1189.6		",266,"
			1485		","
			714		","
			2009		"
K1H,M,Club Sportif Beaumontais Canoe Kayak,"
			2		",niveau,Enzo Bonvalet,"
			4		","
			1235.93		",205,"
			1486		","
			715		","
			2010		"
C1H,S,Plein Air Ancenien,"
			2		",niveau,GaÊtan Le Roy,"
			4		","
			1241.84		",195,"
			1487		","
			334		","
			2003		"
K1H,V3,C.k.c. Nancy Tomblaine,"
			2		",niveau,Thomas Stutzmann,"
			4		","
			1297.79		",204,"
			1488		","
			716		","
			1979		"
C1H,M,Club Sportif Beaumontais Canoe Kayak,"
			2		",niveau,Enzo Bonvalet,"
			4		","
			1348.06		",192,"
			1489		","
			335		","
			2010		"
C2M,S,Union Sportive Charitoise,"
			2		",niveau,Romane Breuzard,"
			4		","
			1351.49		",241,"
			1490		","
			20		","
			2005		"
C1D,J,Ascpa C.k. Strasbourg,"
			2		",niveau,Agathe Jacob,"
			4		","
			1357.63		",228,"
			1491		","
			131		","
			2007		"
K1D,C,Canoe Kayak De Quimperle,"
			2		",niveau,Maureen Geslin,"
			4		","
			1401.58		",194,"
			1492		","
			248		","
			2008		"
K1H,J,Canoe Kayak De Vertou,"
			2		",niveau,Quentin Juliot,"
			4		","
			1418.96		",263,"
			1493		","
			717		","
			2007		"
K1D,C,Chateauneuf Pagaie Aventure,"
			2		",niveau,Lola Marchand,"
			4		","
			1441.1		",191,"
			1494		","
			249		","
			2008		"
K1H,V5,Cognac Canoe Kayak,"
			2		",niveau,Dominique Gireaud,"
			4		","
			1532.09		",201,"
			1495		","
			718		","
			1962		"
K1H,S,Amicale Laique Toul Canoe Kayak,"
			2		",niveau,Sebastien Besnard,"
			4		","
			1572.72		",200,"
			1496		","
			719		","
			2001		"
C1D,J,Association Vezere Canoe Kayak,"
			2		",niveau,Carla Vigliotti,"
			4		","
			1638.44		",221,"
			1497		","
			132		","
			2007		"
C2D,C,C.k.c. Beaurainvillois,"
			2		",niveau,Lucie Delvalle,"
			4		","
			1782.83		",361,"
			1498		","
			8		","
			2008		"
C1H,S,Canoe Kayak Lagny,"
			2		",niveau,Yohan Marck,"
			4		","
			2352.9		",190,"
			1499		","
			336		","
			1996		"
C1H,M,Niagara Canoe Kayak Club,"
			1		",niveau,Tilio Le Ray,"
			4		","
			582.28		",187,"
			1500		","
			337		","
			2010		"
K1H,S,Pagaie Orleans Metropole,"
			1		",niveau,Paul Tallet Pinet,"
			4		","
			643.71		",199,"
			1501		","
			720		","
			1991		"
C1D,J,Canoe Kayak Lagny,"
			1		",niveau,Fany Marck,"
			4		","
			676.76		",215,"
			1502		","
			133		","
			2006		"
K1H,S,Canoe Club Du Lie,"
			1		",niveau,Erwann Le Jeune,"
			4		","
			724.01		",198,"
			1503		","
			721		","
			2000		"
C1D,J,Eaux Vives Oyonnax C.k.,"
			1		",niveau,Yasmin Carneiro Jourdant,"
			4		","
			768.28		",208,"
			1504		","
			134		","
			2007		"
C1D,C,Canoe Kayak Jarnac Sports,"
			1		",niveau,Louna Chaumonnot,"
			4		","
			797.84		",202,"
			1505		","
			135		","
			2008		"
C1H,V5,Red Star Club Champigny,"
			1		",niveau,Alain Brucher,"
			4		","
			925.1		",185,"
			1506		","
			338		","
			1966		"
C1H,J,Canoe Kayak Jarnac Sports,"
			1		",niveau,Maxime Tisseron,"
			4		","
			986.52		",242,"
			1507		","
			339		","
			2007		"
C1H,C,C.k.c. Nancy Tomblaine,"
			1		",niveau,Remi Becker,"
			4		","
			1018.62		",240,"
			1508		","
			340		","
			2008		"
C1H,S,Canoe Kayak Club Senonais,"
			1		",niveau,Othis Dabin,"
			4		","
			1027.61		",178,"
			1509		","
			341		","
			2004		"
C1H,S,Canoe Kayak Club St Victurnien,"
			1		",niveau,Maxime Dupuy,"
			4		","
			1041.04		",175,"
			1510		","
			342		","
			2001		"
K1H,M,Pau Canoe-kayak Club Universitaire,"
			1		",niveau,Hippolyte Annabi,"
			4		","
			1413.23		",197,"
			1511		","
			722		","
			2010		"
C1D,J,Herouville Caen Canoë Kayak,"
			1		",niveau,Zoe Dronne,"
			4		","
			1724.46		",195,"
			1512		","
			136		","
			2006		"
C1H,V3,Angouleme Canoe Kayak,"
			1		",niveau,Boris Le Jolly,"
			4		","
			2038.41		",173,"
			1513		","
			343		","
			1978		"
C1H,S,Pau Canoe-kayak Club Universitaire,"
			0		",niveau,Anatole Delassus,"
			4		","
			177.97		",170,"
			1514		","
			344		","
			2001		"
K1H,S,Canoe Kayak De Quimperle,"
			0		",niveau,Nicolas Gestin,"
			4		","
			190.14		",196,"
			1515		","
			723		","
			2000		"
K1H,V1,Orthez Nautique C.k.,"
			0		",niveau,Louis Georges Lafont,"
			4		","
			221.86		",195,"
			1516		","
			724		","
			1988		"
K1D,V3,Chambery Le Bourget Canoe Kayak,"
			0		",niveau,Anneline Triomphe,"
			4		","
			227.65		",127,"
			1517		","
			250		","
			1979		"
K1H,S,Club De Canoe-kayak Des Ecrins,"
			0		",niveau,Tanguy Adisson,"
			4		","
			251.66		",194,"
			1518		","
			725		","
			2003		"
K1H,S,Montpellier Mediterranee Metropole Ck-uc,"
			0		",niveau,Leo Fournier,"
			4		","
			266.75		",193,"
			1519		","
			726		","
			1997		"
C1H,S,Golbey Epinal St Nabord,"
			0		",niveau,Martin Daviet,"
			4		","
			278.22		",168,"
			1520		","
			345		","
			1994		"
C1H,S,Pau Canoe-kayak Club Universitaire,"
			0		",niveau,Jean Freri,"
			4		","
			286.38		",165,"
			1521		","
			346		","
			1994		"
C1H,J,Pau Canoe-kayak Club Universitaire,"
			0		",niveau,Jonah Hanrahan,"
			4		","
			290.21		",223,"
			1522		","
			347		","
			2006		"
K1H,S,Canoe Kayak Annemasse Mont-blanc,"
			0		",niveau,Maxime Tilhet,"
			4		","
			290.68		",191,"
			1523		","
			727		","
			1996		"
K1H,S,Golbey Epinal St Nabord,"
			0		",niveau,Quentin Maillefer,"
			4		","
			300.13		",190,"
			1524		","
			728		","
			2005		"
C1H,S,Golbey Epinal St Nabord,"
			0		",niveau,Paul Aubertin,"
			4		","
			304.29		",161,"
			1525		","
			348		","
			1999		"
C1D,S,Canoe Kayak Haute Isere,"
			0		",niveau,Marie Amelie Silvin,"
			4		","
			304.36		",129,"
			1526		","
			137		","
			2003		"
K1H,V3,Plumeliau Canoe Kayak ,"
			0		",niveau,Nicolas Coudert,"
			4		","
			304.54		",189,"
			1527		","
			729		","
			1979		"
K1H,S,Canoe Kayak De Quimperle,"
			0		",niveau,Gireg Hamoniaux,"
			4		","
			307		",188,"
			1528		","
			730		","
			1990		"
K1D,V1,Canoe Kayak 10,"
			0		",niveau,Caroline Bourry,"
			4		","
			320.61		",124,"
			1529		","
